    8,    4, 2010,   20,   30,   29, -38,137 -73,265  81,900   4,900   1,000    ,000   7,000
    8,    4, 2010,   17,   15,    3, -34,375 -72,091  15,000   4,600   1,000    ,000   7,000
    8,    4, 2010,   15,   55,    7, -34,404 -72,078  15,100   3,500   1,000    ,000   7,000
    8,    4, 2010,   14,    4,   35, -29,131 -69,822 102,600   5,500   1,000    ,000   7,000
    8,    4, 2010,    9,   14,   27, -34,421 -72,046  15,400   3,300   1,000   3,400   6,000
    8,    4, 2010,    6,   42,   44, -29,982 -71,378  39,400   4,800   1,000    ,000   7,000
    8,    4, 2010,    4,    3,    1, -35,161 -72,317  14,300   5,000   1,000    ,000   7,000
