   10,    8, 2010,   23,   56,    3, -34,064 -72,184  12,400   4,000   1,000    ,000   7,000
   10,    8, 2010,   23,    6,   18, -34,626 -73,484  34,000   3,700   1,000    ,000   7,000
   10,    8, 2010,   22,    6,    3, -31,467 -69,598 138,500   4,400   1,000    ,000   7,000
   10,    8, 2010,   19,    8,   15, -23,182 -69,853  43,600   3,500   1,000    ,000   7,000
   10,    8, 2010,   16,   17,    7, -19,849 -69,057  50,000   3,500   7,000    ,000   7,000
   10,    8, 2010,   16,   17,    3, -20,011 -68,961  31,700   4,000   1,000    ,000   7,000
   10,    8, 2010,   15,   42,   17, -34,013 -72,614  30,700   3,800   1,000    ,000   7,000
   10,    8, 2010,   14,   22,   23, -20,819 -68,865 142,600   4,100   1,000    ,000   7,000
   10,    8, 2010,    8,   20,   19, -34,677 -72,027  20,600   4,000   1,000    ,000   7,000
   10,    8, 2010,    8,   17,    0, -31,766 -67,689   4,900   4,900   1,000    ,000   7,000
   10,    8, 2010,    5,   57,   54, -32,605 -71,715  31,300   3,100   1,000    ,000   7,000
   10,    8, 2010,    4,   40,   21, -34,946 -72,437  28,100   4,000   1,000    ,000   7,000
