    5,    8, 2010,   22,   52,    8, -35,222 -71,981  40,600   2,600   1,000    ,000   7,000
    5,    8, 2010,   22,   22,   13, -30,106 -71,525  28,300   3,900   1,000    ,000   7,000
    5,    8, 2010,   21,   22,   26, -33,963 -72,233  23,900   3,200   1,000    ,000   7,000
    5,    8, 2010,   20,   56,   56, -35,916 -73,480  21,900   3,800   1,000    ,000   7,000
    5,    8, 2010,   19,    6,   23, -34,523 -72,225  22,100   3,600   1,000    ,000   7,000
    5,    8, 2010,   17,   11,   57, -36,483 -73,458  29,100   3,900   1,000    ,000   7,000
    5,    8, 2010,   16,   35,   45, -20,104 -70,816  23,900   5,200   1,000    ,000   7,000
    5,    8, 2010,   15,   19,   26, -23,833 -67,575 227,900   3,500   1,000    ,000   7,000
    5,    8, 2010,   13,   49,   41, -37,562 -73,772  29,300   5,700   1,000    ,000   7,000
    5,    8, 2010,   12,   56,   50, -37,000 -73,976  20,300   4,400   1,000    ,000   7,000
    5,    8, 2010,   12,   50,   29, -34,844 -72,265  23,300   4,700   1,000    ,000   7,000
    5,    8, 2010,   12,   16,   39, -35,102 -72,620  15,300   3,200   1,000    ,000   7,000
    5,    8, 2010,    7,   45,    8, -34,065 -72,354   5,400   3,200   1,000    ,000   7,000
    5,    8, 2010,    7,   29,   37, -37,465 -73,784  36,800   4,700   1,000    ,000   7,000
    5,    8, 2010,    5,   16,   29, -37,276 -73,959  39,000   4,500   1,000    ,000   7,000
    5,    8, 2010,    4,   31,   41, -35,802 -73,254  21,500   4,100   1,000    ,000   7,000
    5,    8, 2010,    4,   15,   48, -34,514 -71,928  14,700   3,700   1,000    ,000   7,000
    5,    8, 2010,    3,    0,   11, -37,392 -74,186  29,000   4,200   1,000    ,000   7,000
    5,    8, 2010,    2,   55,   17, -37,540 -73,960   5,400   4,000   1,000    ,000   7,000
    5,    8, 2010,    2,   50,   49, -37,503 -73,754  47,400   4,600   1,000    ,000   7,000
    5,    8, 2010,    2,   38,   45, -37,240 -74,095  21,100   3,400   1,000    ,000   7,000
    5,    8, 2010,    2,   27,   13, -37,531 -73,821  36,300   6,000   1,000    ,000   7,000
    5,    8, 2010,    2,   21,   34, -37,344 -74,055   8,400   4,300   1,000    ,000   7,000
    5,    8, 2010,    2,    1,   44, -37,420 -74,025  32,700   6,100   1,000    ,000   7,000
    5,    8, 2010,    0,   52,   48, -17,692 -70,232 124,500   5,000   1,000    ,000   7,000
    5,    8, 2010,    0,   41,   25, -32,672 -71,775  40,100   3,500   1,000    ,000   7,000
    5,    8, 2010,    0,   33,    8, -32,586 -71,716  41,300   3,400   1,000    ,000   7,000
