   14,    7, 2010,   21,    2,    2, -38,133 -74,169  27,200   5,500   1,000    ,000   7,000
   14,    7, 2010,   20,   36,    2, -34,153 -72,303   8,800   5,500   1,000    ,000   7,000
   14,    7, 2010,   17,   20,   27, -38,116 -73,606  43,900   4,500   1,000    ,000   7,000
   14,    7, 2010,   15,   41,   54, -37,654 -73,289  36,000   4,400   1,000    ,000   7,000
   14,    7, 2010,   11,    5,   47, -38,290 -73,552  29,300   5,800   1,000    ,000   7,000
   14,    7, 2010,   10,   46,   44, -38,174 -73,794  17,900   4,700   1,000    ,000   7,000
   14,    7, 2010,    8,   44,   14, -38,087 -73,861  38,100   5,300   1,000    ,000   7,000
   14,    7, 2010,    5,   19,   40, -38,189 -73,530  27,900   5,100   1,000    ,000   7,000
   14,    7, 2010,    4,   32,   17, -38,113 -74,131  26,900   6,600   1,000    ,000   7,000
   14,    7, 2010,    4,   21,   11, -38,164 -73,737  43,100   5,800   1,000    ,000   7,000
