   24,    8, 2010,   22,   35,    2, -21,172 -68,913 122,500   5,200   1,000    ,000   7,000
   24,    8, 2010,   22,   25,   21, -33,442 -72,243   8,400   3,000   1,000    ,000   7,000
   24,    8, 2010,   20,   23,   18, -34,064 -72,126  10,300   3,400   1,000    ,000   7,000
   24,    8, 2010,   20,   18,   55, -22,077 -68,745 127,400   3,400   1,000    ,000   7,000
   24,    8, 2010,   12,   17,    4, -34,183 -73,316  22,300   3,700   1,000    ,000   7,000
   24,    8, 2010,   10,   58,   25, -34,901 -72,436  20,000   3,400   1,000    ,000   7,000
   24,    8, 2010,    9,   47,   48, -18,209 -71,116  33,900   4,500   1,000    ,000   7,000
   24,    8, 2010,    8,   17,   24, -34,461 -72,547  29,300   3,700   1,000    ,000   7,000
   24,    8, 2010,    6,   13,   14, -34,371 -73,379  31,700   3,500   1,000    ,000   7,000
   24,    8, 2010,    2,   49,   47, -37,119 -72,839  40,400   3,200   1,000    ,000   7,000
