   13,    8, 2010,   22,   32,    5, -23,950 -67,453 238,900   4,900   1,000    ,000   7,000
   13,    8, 2010,   19,   34,   40, -35,801 -73,806  32,800   4,100   1,000    ,000   7,000
   13,    8, 2010,   17,   41,   28, -36,227 -73,648  30,900   4,000   1,000    ,000   7,000
   13,    8, 2010,   14,   14,   40, -33,408 -71,603  22,500   3,500   1,000    ,000   7,000
   13,    8, 2010,   12,   29,   46, -21,238 -68,996 119,400   3,600   1,000    ,000   7,000
   13,    8, 2010,   12,    4,   36, -29,347 -68,286 149,100   4,300   1,000    ,000   7,000
   13,    8, 2010,    9,   30,   31, -34,465 -71,878   8,300   3,400   1,000    ,000   7,000
   13,    8, 2010,    4,   14,   26, -34,275 -72,525  22,600   3,500   1,000    ,000   7,000
   13,    8, 2010,    4,   10,   54, -35,604 -73,222  12,600   3,400   1,000    ,000   7,000
   13,    8, 2010,    4,    0,   27, -34,432 -72,040  19,200   3,000   1,000    ,000   7,000
   13,    8, 2010,    0,   37,   37, -35,061 -71,915  35,200   3,200   1,000    ,000   7,000
   13,    8, 2010,    0,    6,   59, -37,086 -73,429  17,600   4,800   1,000    ,000   7,000
