   10,    3, 2010,   23,   41,   54, -34,388 -71,907  35,500   3,800   1,000    ,000   7,000
   10,    3, 2010,   19,   46,   52, -36,963 -73,395  18,200   3,500   1,000    ,000   7,000
   10,    3, 2010,   11,    7,   53, -34,091 -71,570  16,000   3,800   1,000    ,000   7,000
   10,    3, 2010,    9,   46,   40, -33,459 -72,406  15,000   4,700   1,000    ,000   7,000
   10,    3, 2010,    6,   37,   56, -37,150 -73,276   4,000   5,400   1,000    ,000   7,000
   10,    3, 2010,    6,    4,    9, -36,699 -73,189  27,300   5,400   1,000    ,000   7,000
   10,    3, 2010,    0,    9,   56, -35,079 -71,884  42,300   3,600   1,000   3,800   6,000
