    9,    8, 2010,   23,   29,    3, -37,844 -74,431  36,400   4,000   1,000    ,000   7,000
    9,    8, 2010,   20,   42,   42, -34,579 -72,528  27,400   3,000   1,000    ,000   7,000
    9,    8, 2010,   14,   31,   19, -34,375 -72,546  21,600   3,500   1,000    ,000   7,000
    9,    8, 2010,   14,   15,   17, -32,790 -71,982  29,700   4,100   1,000    ,000   7,000
    9,    8, 2010,   13,   41,   17, -34,382 -72,569  28,700   4,000   1,000    ,000   7,000
    9,    8, 2010,   12,    5,   38, -32,885 -71,952  28,700   4,700   1,000    ,000   7,000
    9,    8, 2010,   11,   51,    2, -37,729 -73,393  47,800   5,300   1,000    ,000   7,000
    9,    8, 2010,   10,   25,   57, -37,415 -73,070  42,500   4,500   1,000    ,000   7,000
    9,    8, 2010,    8,   13,   43, -38,717 -73,149  38,700   5,400   1,000    ,000   7,000
    9,    8, 2010,    4,    3,   29, -31,799 -69,543 158,600   3,800   1,000    ,000   7,000
    9,    8, 2010,    1,   36,   29, -36,726 -73,449   3,600   4,000   1,000    ,000   7,000
