    3,    5, 2010,   23,   57,   15, -35,113 -72,099  20,200   3,900   1,000    ,000   7,000
    3,    5, 2010,   23,   41,   50, -34,328 -72,004   6,500   3,200   1,000    ,000   7,000
    3,    5, 2010,   22,   49,    1, -37,902 -73,643  24,600   4,800   1,000    ,000   7,000
    3,    5, 2010,   19,    9,   38, -38,271 -74,309  22,900   6,400   1,000    ,000   7,000
    3,    5, 2010,   18,    6,    8, -34,792 -71,789  43,600   3,700   1,000    ,000   7,000
    3,    5, 2010,   16,   42,   20, -28,846 -70,962  67,500   4,500   1,000    ,000   7,000
    3,    5, 2010,   15,    6,   57, -38,151 -73,674  47,400   5,300   1,000    ,000   7,000
    3,    5, 2010,   14,   39,   35, -37,364 -74,484  34,700   5,300   1,000    ,000   7,000
    3,    5, 2010,   11,   43,   35, -34,293 -72,047  28,700   3,600   1,000    ,000   7,000
    3,    5, 2010,   11,   29,   37, -36,637 -73,132  12,700   3,900   1,000    ,000   7,000
    3,    5, 2010,    5,   40,   55, -37,658 -73,659  25,200   3,600   1,000    ,000   7,000
    3,    5, 2010,    2,   49,   25, -34,278 -72,126   9,200   5,000   1,000    ,000   7,000
    3,    5, 2010,    2,   33,   28, -34,251 -72,085  15,000   4,600   1,000    ,000   7,000
    3,    5, 2010,    2,   21,   45, -34,382 -71,997  15,500   3,900   1,000    ,000   7,000
