   18,    8, 2010,   23,   59,   31, -34,385 -71,897  28,300   3,400   1,000    ,000   7,000
   18,    8, 2010,   23,    5,    4, -34,714 -71,808  39,700   3,100   1,000    ,000   7,000
   18,    8, 2010,   22,   45,    9, -36,716 -73,380  23,300   4,500   1,000    ,000   7,000
   18,    8, 2010,   19,   59,   57, -32,874 -71,817  24,500   3,500   1,000    ,000   7,000
   18,    8, 2010,   18,   33,   53, -34,740 -71,749  43,200   3,600   1,000    ,000   7,000
   18,    8, 2010,   15,   40,   24, -19,397 -70,151  40,900   3,300   1,000    ,000   7,000
   18,    8, 2010,   14,   17,   16, -36,934 -72,957  32,900   3,900   1,000    ,000   7,000
   18,    8, 2010,   13,   43,   44, -34,902 -72,558  29,700   3,200   1,000    ,000   7,000
   18,    8, 2010,   13,   27,   33, -34,866 -72,351  24,000   3,100   1,000    ,000   7,000
   18,    8, 2010,   12,   12,   54, -34,773 -71,779  42,900   3,000   1,000    ,000   7,000
   18,    8, 2010,    8,   57,   15, -34,725 -71,759  42,500   4,000   1,000    ,000   7,000
   18,    8, 2010,    8,   38,   58, -33,671 -71,909  36,900   3,000   1,000    ,000   7,000
   18,    8, 2010,    7,   35,    9, -36,940 -73,517   8,100   3,800   1,000    ,000   7,000
   18,    8, 2010,    7,   25,   51, -36,484 -73,199   6,600   3,500   1,000    ,000   7,000
   18,    8, 2010,    2,   24,   59, -37,138 -74,032  27,100   4,900   1,000    ,000   7,000
   18,    8, 2010,    2,    7,   54, -34,574 -71,774  13,100   3,100   1,000    ,000   7,000
   18,    8, 2010,    0,    9,   58, -21,015 -68,995 108,100   3,200   1,000    ,000   7,000
