   21,    3, 2010,   23,    0,   41, -16,803 -68,943 243,500   5,000   3,000    ,000   7,000
   21,    3, 2010,   19,   56,    6, -34,921 -71,575  58,100   4,200   1,000    ,000   7,000
   21,    3, 2010,   16,   30,   58, -36,358 -73,678  10,500   5,900   1,000    ,000   7,000
   21,    3, 2010,   16,   26,   51, -35,104 -71,425  67,900   4,200   1,000    ,000   7,000
   21,    3, 2010,   14,   25,   16, -34,632 -72,017  16,300   4,700   1,000    ,000   7,000
   21,    3, 2010,   13,   57,    3, -35,114 -71,931  40,400   4,300   1,000    ,000   7,000
   21,    3, 2010,   13,   28,   54, -36,349 -73,596  21,500   4,700   1,000    ,000   7,000
   21,    3, 2010,   12,   32,   16, -33,829 -71,844  30,100   3,500   1,000   3,800   6,000
   21,    3, 2010,   10,    0,   49, -35,166 -71,963  44,500   4,500   1,000    ,000   7,000
   21,    3, 2010,    5,    0,   19, -34,720 -71,765  35,000   4,100   1,000    ,000   7,000
