    3,    8, 2010,   23,   48,   32, -36,433 -73,591  28,400   4,000   1,000    ,000   7,000
    3,    8, 2010,   22,   20,   59, -35,106 -71,917  43,800   3,800   1,000    ,000   7,000
    3,    8, 2010,   21,   23,   48, -32,819 -71,840  37,900   4,000   1,000    ,000   7,000
    3,    8, 2010,   16,   49,    5, -37,582 -73,629  15,600   4,000   1,000    ,000   7,000
    3,    8, 2010,   13,   20,   21, -28,549 -71,329  48,700   3,700   1,000    ,000   7,000
    3,    8, 2010,   10,    2,    8, -35,127 -71,851  46,600   3,400   1,000    ,000   7,000
    3,    8, 2010,    9,   55,    4, -35,663 -72,244  38,600   3,300   1,000    ,000   7,000
    3,    8, 2010,    9,   12,    0, -19,099 -69,048 120,000   4,100   1,000    ,000   7,000
    3,    8, 2010,    8,   18,    3, -33,618 -72,021   9,000   3,400   1,000    ,000   7,000
    3,    8, 2010,    4,   33,   39, -37,651 -73,773  53,500   3,900   1,000    ,000   7,000
    3,    8, 2010,    4,   20,   34, -37,618 -74,084  47,300   4,500   1,000    ,000   7,000
    3,    8, 2010,    1,   29,   16, -20,124 -70,646  40,800   5,200   1,000    ,000   7,000
