   12,    3, 2010,   23,   23,   37, -34,512 -71,945  15,200   4,400   1,000    ,000   7,000
   12,    3, 2010,   23,    9,    0, -34,414 -71,964  20,800   4,200   1,000    ,000   7,000
   12,    3, 2010,   22,    0,   10, -34,383 -71,945   5,500   4,200   1,000    ,000   7,000
   12,    3, 2010,   20,   59,    5, -34,393 -71,918  10,600   4,100   1,000    ,000   7,000
   12,    3, 2010,   20,   26,    0, -37,430 -73,649  19,400   5,300   1,000    ,000   7,000
   12,    3, 2010,   16,   48,   29, -34,493 -71,898  14,600   4,800   1,000    ,000   7,000
   12,    3, 2010,   13,   50,    2, -34,295 -72,024  33,400   5,800   1,000    ,000   7,000
   12,    3, 2010,   13,    4,   51, -34,337 -71,942  36,000   5,100   1,000    ,000   7,000
   12,    3, 2010,   12,   48,   18, -34,330 -71,995  33,400   4,200   1,000    ,000   7,000
   12,    3, 2010,   10,   38,   30, -34,379 -72,155  31,900   4,400   1,000    ,000   7,000
   12,    3, 2010,   10,   25,   23, -34,332 -72,032  35,000   5,000   1,000    ,000   7,000
   12,    3, 2010,    9,   46,   51, -33,584 -71,974   5,700   4,200   1,000    ,000   7,000
   12,    3, 2010,    9,   25,    5, -34,502 -71,986  14,800   4,300   1,000    ,000   7,000
   12,    3, 2010,    8,   36,   19, -34,377 -72,014  33,800   4,500   1,000    ,000   7,000
   12,    3, 2010,    7,   39,   23, -34,362 -72,114  31,900   4,800   1,000    ,000   7,000
   12,    3, 2010,    6,    0,   52, -34,394 -71,958  10,900   4,700   1,000    ,000   7,000
   12,    3, 2010,    5,   53,   23, -34,512 -71,834  17,000   4,800   1,000    ,000   7,000
   12,    3, 2010,    5,   10,   35, -35,113 -72,103  32,500   3,900   1,000    ,000   7,000
   12,    3, 2010,    5,    1,   33, -34,354 -71,991  39,100   4,600   1,000    ,000   7,000
   12,    3, 2010,    3,   56,   38, -34,341 -71,999  35,500   5,100   1,000    ,000   7,000
   12,    3, 2010,    3,   44,   58, -34,346 -71,978  33,800   4,900   1,000    ,000   7,000
   12,    3, 2010,    3,   10,   34, -34,488 -71,823  22,900   5,000   1,000    ,000   7,000
   12,    3, 2010,    2,   53,   34, -34,680 -72,090  19,600   4,500   1,000    ,000   7,000
   12,    3, 2010,    0,   10,   45, -34,356 -72,034  34,900   4,800   1,000    ,000   7,000
