    4,    8, 2010,   21,    1,   24, -36,014 -72,644  20,700   4,200   1,000    ,000   7,000
    4,    8, 2010,   17,   53,   38, -34,044 -72,231   9,500   3,000   1,000    ,000   7,000
    4,    8, 2010,   17,    9,   13, -34,232 -72,330  15,000   4,700   1,000    ,000   7,000
    4,    8, 2010,   16,   32,   12, -34,052 -72,190  10,200   3,000   1,000    ,000   7,000
    4,    8, 2010,   13,   14,   25, -31,684 -70,465  34,500   3,700   1,000    ,000   7,000
    4,    8, 2010,   12,   52,   29, -28,420 -70,414 104,400   3,100   1,000    ,000   7,000
    4,    8, 2010,   11,   34,   20, -36,788 -74,068  26,700   5,200   1,000    ,000   7,000
    4,    8, 2010,    9,   37,   44, -24,103 -69,676 102,700   4,200   1,000    ,000   7,000
    4,    8, 2010,    9,   36,   48, -34,589 -72,017   7,800   3,600   1,000    ,000   7,000
    4,    8, 2010,    3,   53,   37, -33,274 -70,850  75,900   3,500   1,000    ,000   7,000
    4,    8, 2010,    0,   24,   39, -23,703 -67,477 248,300   5,600   1,000    ,000   7,000
    4,    8, 2010,    0,   11,   18, -34,777 -71,808  42,200   3,600   1,000    ,000   7,000
