   29,    8, 2010,   23,   39,   52, -35,692 -72,293  46,000   3,500   1,000    ,000   7,000
   29,    8, 2010,   23,   29,   41, -22,410 -68,670 116,100   3,900   1,000    ,000   7,000
   29,    8, 2010,   22,   58,   19, -34,738 -71,773  40,000   3,200   1,000    ,000   7,000
   29,    8, 2010,   22,    2,   45, -30,684 -69,316 150,000   4,500   1,000    ,000   7,000
   29,    8, 2010,   21,   15,   16, -34,099 -72,297   8,100   3,000   1,000    ,000   7,000
   29,    8, 2010,   19,    3,   16, -31,878 -71,465  32,400   4,500   1,000    ,000   7,000
   29,    8, 2010,   14,   18,   52, -21,965 -68,745 119,100   3,000   1,000    ,000   7,000
   29,    8, 2010,   13,    4,    1, -34,276 -73,314  33,500   4,100   1,000    ,000   7,000
   29,    8, 2010,    9,   23,   34, -34,460 -71,889  18,200   3,400   1,000    ,000   7,000
   29,    8, 2010,    6,   10,   11, -21,309 -69,081 125,100   4,200   1,000    ,000   7,000
   29,    8, 2010,    4,   50,   54, -37,684 -74,095  26,200   5,200   1,000    ,000   7,000
   29,    8, 2010,    4,   50,   54, -37,684 -74,095  26,200   5,200   1,000    ,000   7,000
   29,    8, 2010,    4,   28,    0, -36,254 -72,868  32,600   4,200   1,000    ,000   7,000
   29,    8, 2010,    4,   17,   21, -21,558 -68,526 147,800   4,000   1,000    ,000   7,000
   29,    8, 2010,    3,   44,    0, -38,125 -75,069  28,300   4,000   1,000    ,000   7,000
   29,    8, 2010,    3,   36,   16, -33,840 -72,072  27,300   3,400   1,000    ,000   7,000
   29,    8, 2010,    2,   40,   13, -24,038 -67,684 200,000   4,100   1,000    ,000   7,000
   29,    8, 2010,    1,   44,   33, -23,285 -69,130  94,800   3,000   1,000    ,000   7,000
   29,    8, 2010,    1,    6,   37, -21,268 -68,920 119,700   3,400   1,000    ,000   7,000
   29,    8, 2010,    0,   43,   34, -32,529 -71,811  41,100   4,100   1,000    ,000   7,000
   29,    8, 2010,    0,    8,    7, -22,303 -68,929 103,000   3,400   1,000    ,000   7,000
