   14,    8, 2010,   22,   39,   42, -24,214 -67,728 220,400   3,700   1,000    ,000   7,000
   14,    8, 2010,   21,   35,    7, -35,098 -72,974  28,900   3,600   1,000    ,000   7,000
   14,    8, 2010,   21,    7,   46, -20,799 -69,337 109,900   4,000   1,000    ,000   7,000
   14,    8, 2010,   19,   16,   58, -34,729 -71,758  42,000   3,300   1,000    ,000   7,000
   14,    8, 2010,   15,    7,   38, -21,796 -68,683 128,500   3,800   1,000    ,000   7,000
   14,    8, 2010,   15,    4,    7, -11,664 -55,857  20,000   4,900   7,000    ,000   7,000
   14,    8, 2010,   11,   23,   32, -33,932 -71,505  28,100   3,800   1,000    ,000   7,000
   14,    8, 2010,   10,   46,   25, -34,150 -72,378   9,700   4,000   1,000    ,000   7,000
   14,    8, 2010,   10,   40,   21, -34,742 -71,807  41,900   4,600   1,000    ,000   7,000
   14,    8, 2010,   10,   11,   10, -20,290 -69,614 122,800   3,800   1,000    ,000   7,000
   14,    8, 2010,   10,    2,   34, -34,534 -71,950   3,300   3,400   1,000    ,000   7,000
   14,    8, 2010,    9,   48,    2, -36,969 -72,823  37,900   3,200   1,000    ,000   7,000
   14,    8, 2010,    9,   30,   56, -34,148 -72,345   7,100   4,000   1,000    ,000   7,000
   14,    8, 2010,    6,   45,   31, -22,558 -66,891 271,800   4,400   1,000    ,000   7,000
   14,    8, 2010,    4,    1,   26, -34,742 -72,199  23,500   3,000   1,000    ,000   7,000
   14,    8, 2010,    3,    9,   44, -34,291 -72,188  23,100   3,200   1,000    ,000   7,000
   14,    8, 2010,    1,    1,   36, -34,783 -71,815  36,600   3,100   1,000    ,000   7,000
   14,    8, 2010,    1,    1,   34, -20,666 -69,064 107,800   3,300   1,000    ,000   7,000
