   17,    8, 2010,   23,   43,    3, -34,470 -71,932  13,000   2,600   1,000    ,000   7,000
   17,    8, 2010,   22,   44,   45, -29,799 -71,551  43,400   3,100   1,000    ,000   7,000
   17,    8, 2010,   22,    8,   22, -21,632 -68,713 135,100   3,500   1,000    ,000   7,000
   17,    8, 2010,   18,   11,   15, -35,339 -72,268  15,100   3,200   1,000    ,000   7,000
   17,    8, 2010,   17,   36,   25, -34,304 -72,058  23,500   3,900   1,000    ,000   7,000
   17,    8, 2010,   16,   41,   16, -33,804 -71,962   7,000   3,400   1,000    ,000   7,000
   17,    8, 2010,   15,   30,   23, -34,706 -71,818  40,700   3,400   1,000    ,000   7,000
   17,    8, 2010,   13,   38,   30, -35,943 -72,686  26,000   3,500   1,000    ,000   7,000
   17,    8, 2010,   13,    1,   39, -33,792 -72,078   6,900   3,500   1,000    ,000   7,000
   17,    8, 2010,   11,   56,   17, -22,777 -67,050 272,600   4,800   1,000    ,000   7,000
   17,    8, 2010,   10,   30,   15, -34,975 -72,002  28,700   3,900   1,000    ,000   7,000
   17,    8, 2010,    9,   40,   13, -37,103 -74,106  32,000   4,500   1,000    ,000   7,000
   17,    8, 2010,    8,   51,    1, -33,891 -72,483   8,800   3,800   1,000    ,000   7,000
   17,    8, 2010,    6,    8,   48, -35,039 -72,915  37,100   3,000   1,000    ,000   7,000
   17,    8, 2010,    3,   53,   13, -34,579 -71,846  11,600   4,500   1,000    ,000   7,000
   17,    8, 2010,    2,   42,   57, -38,397 -73,846  14,700   4,400   1,000    ,000   7,000
   17,    8, 2010,    2,    9,    9, -34,573 -71,954   6,900   3,700   1,000    ,000   7,000
   17,    8, 2010,    1,   25,   43, -32,033 -71,418  46,000   3,600   1,000    ,000   7,000
   17,    8, 2010,    0,   57,   17, -33,989 -72,211   4,300   3,000   1,000    ,000   7,000
