    7,    3, 2010,   19,    0,   35, -34,109 -71,977   9,700   5,100   1,000    ,000   7,000
    7,    3, 2010,   15,   35,   58, -34,599 -72,061   7,900   5,500   1,000    ,000   7,000
    7,    3, 2010,   12,   59,   44, -38,105 -73,436  41,800   6,000   1,000    ,000   7,000
    7,    3, 2010,   11,   38,   41, -34,908 -71,779  45,100   4,600   1,000   4,300   6,000
    7,    3, 2010,    4,   21,   17, -35,000 -71,668  56,800   4,600   1,000    ,000   7,000
    7,    3, 2010,    1,   46,   31, -33,166 -72,064  18,800   5,300   1,000    ,000   7,000
