   14,    3, 2010,   23,   58,   16, -35,103 -72,334  12,500   4,800   1,000    ,000   7,000
   14,    3, 2010,   22,   42,   51, -34,376 -72,035  32,400   4,700   1,000    ,000   7,000
   14,    3, 2010,   18,   57,    2, -33,871 -71,917   8,500   4,600   1,000    ,000   7,000
   14,    3, 2010,   18,    4,   51, -38,521 -74,276  31,600   5,900   1,000    ,000   7,000
   14,    3, 2010,   17,   10,   46, -34,932 -72,565  32,000   5,200   1,000    ,000   7,000
   14,    3, 2010,   16,   20,   20, -34,358 -72,089  33,300   4,700   1,000    ,000   7,000
   14,    3, 2010,   16,   15,   18, -34,059 -72,290  11,900   4,800   1,000    ,000   7,000
   14,    3, 2010,   14,   42,    4, -34,346 -72,215  42,400   4,700   1,000    ,000   7,000
   14,    3, 2010,   12,   59,   29, -36,604 -72,985  10,100   5,300   1,000    ,000   7,000
   14,    3, 2010,   11,   52,   16, -38,473 -74,408  13,900   5,700   1,000    ,000   7,000
   14,    3, 2010,    5,   31,   21, -34,270 -71,985  30,100   5,500   1,000    ,000   7,000
