    7,    8, 2010,   23,   35,   40, -34,741 -72,514  15,000   3,800   1,000    ,000   7,000
    7,    8, 2010,   20,    5,    7, -23,672 -69,323  90,300   4,300   1,000    ,000   7,000
    7,    8, 2010,   18,   50,    6, -37,226 -73,806   5,300   4,500   1,000    ,000   7,000
    7,    8, 2010,   15,   47,    4, -20,336 -69,971  46,200   3,400   1,000    ,000   7,000
    7,    8, 2010,   12,   19,    2, -35,282 -73,059   1,600   3,800   1,000    ,000   7,000
    7,    8, 2010,   10,   34,   58, -32,875 -71,587  25,400   3,100   1,000    ,000   7,000
    7,    8, 2010,    8,   30,   52, -21,280 -68,778 140,200   4,900   1,000    ,000   7,000
    7,    8, 2010,    7,    5,    1, -31,966 -69,769 114,600   3,400   1,000    ,000   7,000
    7,    8, 2010,    2,    6,    9, -36,777 -73,405  30,700   3,500   1,000    ,000   7,000
    7,    8, 2010,    1,   58,   47, -36,740 -73,390  25,000   3,900   1,000    ,000   7,000
