   12,    8, 2010,   22,   15,   39, -34,784 -71,745  43,300   3,600   1,000    ,000   7,000
   12,    8, 2010,   21,   33,   46, -34,404 -71,950   5,000   1,400   1,000    ,000   7,000
   12,    8, 2010,   16,   57,    7, -32,677 -71,763  34,600   3,900   1,000    ,000   7,000
   12,    8, 2010,   15,   22,   36, -36,830 -72,843  43,500   3,200   1,000    ,000   7,000
   12,    8, 2010,   14,    3,   53, -28,317 -70,870  67,300   3,600   1,000    ,000   7,000
   12,    8, 2010,   12,   38,   15, -35,708 -73,138   8,700   3,300   1,000    ,000   7,000
   12,    8, 2010,   10,   43,   43, -36,993 -73,335  23,400   3,900   1,000    ,000   7,000
   12,    8, 2010,   10,   42,   25, -33,509 -72,279  33,900   3,600   1,000    ,000   7,000
   12,    8, 2010,   10,   37,    4, -36,518 -72,963  12,800   3,400   1,000    ,000   7,000
   12,    8, 2010,    5,   16,   28, -34,452 -71,979  13,600   3,800   1,000    ,000   7,000
   12,    8, 2010,    1,   32,   57, -23,887 -67,416 226,700   3,900   1,000    ,000   7,000
