    6,    8, 2010,   17,   24,   41, -34,594 -72,935  38,300   3,800   1,000    ,000   7,000
    6,    8, 2010,   17,    5,   28, -38,308 -73,313  40,100   5,200   1,000    ,000   7,000
    6,    8, 2010,   12,   42,    1, -34,684 -71,938   9,600   3,600   1,000    ,000   7,000
    6,    8, 2010,   11,   15,   51, -35,104 -72,599  17,900   4,800   1,000    ,000   7,000
    6,    8, 2010,    8,   41,   20, -22,903 -70,447  29,100   3,100   1,000    ,000   7,000
    6,    8, 2010,    6,   50,   59, -34,810 -72,621  29,200   3,500   1,000    ,000   7,000
    6,    8, 2010,    6,   48,   21, -34,582 -72,279  36,600   3,100   1,000    ,000   7,000
    6,    8, 2010,    4,   45,   24, -36,460 -73,304   6,600   3,500   1,000    ,000   7,000
    6,    8, 2010,    4,   23,   52, -35,036 -72,387  21,500   3,200   1,000    ,000   7,000
    6,    8, 2010,    2,   58,   34, -37,709 -73,864  34,800   3,900   1,000    ,000   7,000
    6,    8, 2010,    2,   40,    2, -33,753 -72,211  42,600   3,300   1,000    ,000   7,000
