    8,    3, 2010,   23,   27,   59, -36,592 -73,190  17,600   4,000   1,000    ,000   7,000
    8,    3, 2010,   17,   30,   23, -33,195 -71,929  11,100   4,400   1,000    ,000   7,000
    8,    3, 2010,   15,   43,   24, -32,714 -71,827   7,900   4,500   1,000    ,000   7,000
    8,    3, 2010,   15,   18,   49, -32,605 -71,916  16,200   4,800   1,000    ,000   7,000
    8,    3, 2010,   15,    7,   59, -32,693 -71,861   7,800   4,900   1,000    ,000   7,000
    8,    3, 2010,   14,   50,   43, -32,711 -71,853   7,500   4,700   1,000    ,000   7,000
    8,    3, 2010,   13,   55,   23, -32,753 -71,825  10,500   4,100   1,000    ,000   7,000
    8,    3, 2010,   13,   49,   50, -32,693 -71,771   6,900   4,800   1,000    ,000   7,000
    8,    3, 2010,   13,   16,   19, -32,734 -71,829  10,200   4,700   1,000    ,000   7,000
    8,    3, 2010,   12,   30,   20, -32,734 -71,821   7,800   4,200   1,000    ,000   7,000
    8,    3, 2010,   10,   47,   19, -34,617 -71,752  11,500   4,900   1,000    ,000   7,000
    8,    3, 2010,    7,   38,   23, -33,755 -72,211   2,300   5,000   1,000    ,000   7,000
    8,    3, 2010,    6,   27,   11, -33,823 -72,319  29,900   4,700   1,000    ,000   7,000
