    5,    3, 2010,   22,   23,   18, -37,057 -73,521  10,000   5,500   1,000    ,000   7,000
    5,    3, 2010,   18,   15,   48, -29,934 -71,917  31,700   5,100   1,000    ,000   7,000
    5,    3, 2010,   17,   49,   33, -36,524 -73,737  37,800   4,800   1,000    ,000   7,000
    5,    3, 2010,   17,   24,    5, -36,746 -73,200  16,300   4,600   1,000    ,000   7,000
    5,    3, 2010,   13,   46,   52, -36,738 -73,754   3,200   5,400   1,000    ,000   7,000
    5,    3, 2010,   10,   22,   40, -34,336 -71,939   8,100   3,500   1,000   3,600   6,000
    5,    3, 2010,    9,   28,   57, -35,029 -72,315  13,100   5,200   1,000    ,000   7,000
    5,    3, 2010,    9,   21,   36, -35,091 -71,815  35,700   5,100   1,000    ,000   7,000
    5,    3, 2010,    8,   47,    3, -36,575 -73,923  17,500   6,500   1,000    ,000   7,000
    5,    3, 2010,    6,   19,   31, -36,593 -73,642  15,000   6,000   1,000    ,000   7,000
    5,    3, 2010,    1,   16,   19, -34,994 -70,216  15,000   4,900   1,000    ,000   7,000
    5,    3, 2010,    0,   55,   14, -34,659 -71,755  34,100   5,200   1,000    ,000   7,000
    5,    3, 2010,    0,   34,   28, -34,546 -71,850   8,500   5,300   1,000    ,000   7,000
