   23,    3, 2010,   21,   30,   59, -35,816 -72,196  46,200   4,800   1,000    ,000   7,000
   23,    3, 2010,   12,   45,   37, -36,927 -73,009  15,100   4,900   1,000    ,000   7,000
   23,    3, 2010,    8,   38,   50, -38,230 -73,438  21,900   5,100   1,000    ,000   7,000
   23,    3, 2010,    0,   27,   54, -34,782 -71,541  53,600   3,500   1,000   3,600   6,000
