    9,    5, 2010,   20,   37,    8, -35,170 -72,267  15,300   3,900   1,000    ,000   7,000
    9,    5, 2010,   19,   57,   27, -35,067 -71,912  42,200   4,400   1,000    ,000   7,000
    9,    5, 2010,   19,    5,   25, -34,017 -72,218  30,900   4,600   1,000    ,000   7,000
    9,    5, 2010,   14,   30,   38, -36,335 -72,338  41,300   4,900   1,000    ,000   7,000
    9,    5, 2010,    6,   44,   49, -37,601 -74,578  35,100   5,200   1,000    ,000   7,000
    9,    5, 2010,    1,   59,   21, -32,787 -71,326  46,800   3,100   1,000    ,000   7,000
